355.0-005.0   2   1.75   5.95
005.0-015.0   3   1.27  10.63
015.0-025.0   2   2.40  12.70
025.0-035.0   2   0.00  17.50
035.0-045.0   3   1.45  15.77
045.0-055.0   1    N/A  22.40
055.0-065.0   2   2.95  18.25
065.0-075.0   2   3.00  13.00
075.0-085.0   3   1.00  12.53
085.0-095.0   4   0.61  13.00
095.0-105.0   8   2.34   8.93
105.0-115.0   6   1.50   7.50
115.0-125.0   8   1.61   5.92
125.0-135.0   2   0.20   8.00
135.0-145.0   5   1.06   8.84
145.0-155.0   2   2.55  11.45
155.0-165.0   7   2.04  10.97
165.0-175.0   5   2.15   6.64
175.0-185.0   1    N/A   4.60
185.0-195.0   4   1.24   4.18
195.0-205.0   2   0.55   3.75
205.0-215.0   1    N/A   1.80
215.0-225.0   4   1.38   2.67
225.0-235.0   1    N/A   2.10
235.0-245.0   1    N/A   0.00
245.0-255.0   2   1.00   2.50
255.0-265.0   3   0.29   6.17
265.0-275.0   2   1.30   4.00
275.0-285.0   4   1.12   3.78
285.0-295.0  11   1.65   2.87
295.0-305.0   6   2.54   4.50
305.0-315.0   6   1.98   5.17
315.0-325.0   3   0.96   6.73
325.0-335.0   3   1.99   5.83
335.0-345.0   8   1.80   6.19
345.0-355.0   5   0.57   5.68
