355.0-005.0 194   1.86   8.38
005.0-015.0 194   1.76   7.53
015.0-025.0 214   1.84   6.78
025.0-035.0 256   1.88   6.82
035.0-045.0 256   2.05   6.77
045.0-055.0 276   2.03   6.35
055.0-065.0 348   1.94   6.23
065.0-075.0 348   1.90   5.41
075.0-085.0 340   2.19   5.88
085.0-095.0 390   2.11   6.52
095.0-105.0 312   2.18   7.39
105.0-115.0 274   2.06   8.81
115.0-125.0 260   2.32   9.06
125.0-135.0 174   1.78  10.89
135.0-145.0 194   2.15  10.26
145.0-155.0 162   1.98  10.84
155.0-165.0 164   1.72   9.56
165.0-175.0 158   2.16   8.94
175.0-185.0 178   1.77   7.98
185.0-195.0 180   2.29   7.03
195.0-205.0 208   2.23   6.74
205.0-215.0 230   2.52   6.69
215.0-225.0 232   2.06   7.27
225.0-235.0 242   2.21   6.90
235.0-245.0 306   2.41   8.04
245.0-255.0 320   2.95  11.42
255.0-265.0 338   3.27  14.14
265.0-275.0 414   3.34  13.66
275.0-285.0 306   2.27  11.61
285.0-295.0 322   2.11  12.11
295.0-305.0 294   2.67  13.92
305.0-315.0 202   2.36  14.42
315.0-325.0 208   2.16  12.50
325.0-335.0 178   1.84  10.04
335.0-345.0 170   1.88   9.45
345.0-355.0 166   1.87   9.85
