355.0-005.0 192   2.27  14.55
005.0-015.0 200   2.92  16.42
015.0-025.0 216   3.04  18.25
025.0-035.0 254   3.74  20.41
035.0-045.0 260   3.43  22.83
045.0-055.0 278   4.27  24.53
055.0-065.0 364   4.54  25.23
065.0-075.0 364   4.45  24.66
075.0-085.0 358   4.35  23.56
085.0-095.0 396   4.56  21.29
095.0-105.0 330   3.24  19.27
105.0-115.0 292   2.66  16.14
115.0-125.0 272   2.97  14.71
125.0-135.0 174   2.31  13.83
135.0-145.0 198   2.23  12.22
145.0-155.0 168   2.11  10.95
155.0-165.0 166   2.22   9.16
165.0-175.0 160   2.02   8.65
175.0-185.0 178   1.79   6.63
185.0-195.0 184   1.48   5.92
195.0-205.0 212   1.46   5.88
205.0-215.0 224   1.43   5.32
215.0-225.0 240   1.62   4.77
225.0-235.0 246   1.56   5.49
235.0-245.0 306   2.14   7.21
245.0-255.0 340   2.58   9.52
255.0-265.0 354   3.12  12.20
265.0-275.0 430   2.93  13.62
275.0-285.0 314   2.45  13.17
285.0-295.0 342   3.12  14.08
295.0-305.0 306   3.96  19.36
305.0-315.0 214   4.15  21.68
315.0-325.0 208   3.16  16.06
325.0-335.0 186   2.09  12.95
335.0-345.0 172   2.13  12.70
345.0-355.0 170   1.92  13.14
