355.0-005.0 176   2.34   7.05
005.0-015.0 192   1.96   6.05
015.0-025.0 202   1.90   5.66
025.0-035.0 234   1.93   5.84
035.0-045.0 216   2.04   4.80
045.0-055.0 194   1.59   3.95
055.0-065.0 240   1.63   4.15
065.0-075.0 208   1.62   3.49
075.0-085.0 228   1.92   4.23
085.0-095.0 280   1.92   3.58
095.0-105.0 252   1.73   4.44
105.0-115.0 234   1.67   4.33
115.0-125.0 228   2.19   4.62
125.0-135.0 156   1.65   4.33
135.0-145.0 160   1.54   4.18
145.0-155.0 146   1.91   5.49
155.0-165.0 142   2.11   6.26
165.0-175.0 148   2.01   6.13
175.0-185.0 162   2.15   6.08
185.0-195.0 180   1.81   6.08
195.0-205.0 196   2.09   5.63
205.0-215.0 212   1.92   5.19
215.0-225.0 196   1.84   4.50
225.0-235.0 192   1.78   4.19
235.0-245.0 222   1.63   4.24
245.0-255.0 194   1.72   3.93
255.0-265.0 204   1.71   4.35
265.0-275.0 300   2.04   5.18
275.0-285.0 224   2.08   6.57
285.0-295.0 278   2.01   6.79
295.0-305.0 244   2.06   7.71
305.0-315.0 182   2.43   8.49
315.0-325.0 174   2.85   9.33
325.0-335.0 160   2.29   7.61
335.0-345.0 146   1.98   7.26
345.0-355.0 154   2.18   6.97
