355.0-005.0   3   1.99   6.93
005.0-015.0   2   0.15   6.95
015.0-025.0   2   0.20  10.60
025.0-035.0   4   2.83  11.97
035.0-045.0   4   1.96  14.62
045.0-055.0   4   1.41  13.57
055.0-065.0   3   2.30  12.60
065.0-075.0   6   1.09  11.40
075.0-085.0   6   3.27  10.90
085.0-095.0   8   2.07   7.31
095.0-105.0   4   3.19   8.38
105.0-115.0   6   2.29   6.95
115.0-125.0   4   2.46   4.40
125.0-135.0   3   1.65   5.40
135.0-145.0   2   1.65   2.95
145.0-155.0   3   2.00   5.13
155.0-165.0   2   2.10   6.50
165.0-175.0   1    N/A   5.80
175.0-185.0   3   2.24   6.70
185.0-195.0   2   1.55   4.25
195.0-205.0   2   2.60   4.70
205.0-215.0   2   0.55   4.95
215.0-225.0   4   1.92   4.30
225.0-235.0   3   1.48   4.60
235.0-245.0   5   2.02   3.30
245.0-255.0   6   2.24   5.40
255.0-265.0   6   0.90   8.82
265.0-275.0   7   2.19   8.99
275.0-285.0   3   0.75   6.30
285.0-295.0   7   5.93  10.46
295.0-305.0   5   1.22  10.52
305.0-315.0   3   0.57  13.27
315.0-325.0   3   4.09   7.57
325.0-335.0   3   1.39   7.17
335.0-345.0   2   0.10   7.70
345.0-355.0   1    N/A   8.00
