355.0-005.0 N/A    N/A    N/A
005.0-015.0   2   3.90   8.20
015.0-025.0 N/A    N/A    N/A
025.0-035.0 N/A    N/A    N/A
035.0-045.0   1    N/A   6.20
045.0-055.0   5   4.80  10.86
055.0-065.0   4   1.58   8.98
065.0-075.0   7   2.46  10.16
075.0-085.0  10   1.84  12.37
085.0-095.0  10   2.14   5.93
095.0-105.0   7   1.29   4.17
105.0-115.0   6   1.61   3.78
115.0-125.0   8   2.72   6.26
125.0-135.0   2   0.75   5.55
135.0-145.0   2   0.45   7.05
145.0-155.0   1    N/A   1.30
155.0-165.0   2   1.50   3.90
165.0-175.0   1    N/A   5.50
175.0-185.0 N/A    N/A    N/A
185.0-195.0   2   1.60   3.90
195.0-205.0 N/A    N/A    N/A
205.0-215.0 N/A    N/A    N/A
215.0-225.0 N/A    N/A    N/A
225.0-235.0   5   2.45   4.28
235.0-245.0   4   0.96   3.40
245.0-255.0   5   2.14   3.98
255.0-265.0   9   0.83   9.38
265.0-275.0  12   2.07   9.57
275.0-285.0   6   1.56   4.12
285.0-295.0   5   1.51   5.46
295.0-305.0   9   2.73   8.36
305.0-315.0   5   2.62   6.32
315.0-325.0   2   0.30   6.80
325.0-335.0 N/A    N/A    N/A
335.0-345.0   3   0.74   5.43
345.0-355.0   1    N/A   8.60
