355.0-005.0   7   1.87   9.50
005.0-015.0   5   0.86  10.94
015.0-025.0   3   0.46  12.17
025.0-035.0   2   0.65   9.15
035.0-045.0   5   1.98  11.08
045.0-055.0   1    N/A  14.80
055.0-065.0   3   1.42   9.57
065.0-075.0   2   0.25   8.45
075.0-085.0   3   1.16  10.27
085.0-095.0   3   0.54  10.00
095.0-105.0   9   1.68   5.97
105.0-115.0   6   1.85   5.72
115.0-125.0   3   1.08   4.70
125.0-135.0   4   1.08   3.92
135.0-145.0   2   1.30   3.30
145.0-155.0   3   1.18   8.77
155.0-165.0   3   0.78   6.43
165.0-175.0   3   1.23   4.60
175.0-185.0   6   1.44   4.82
185.0-195.0   4   0.56   3.62
195.0-205.0   4   1.42   4.58
205.0-215.0   2   0.15   3.45
215.0-225.0   5   0.43   2.60
225.0-235.0   1    N/A   3.40
235.0-245.0   2   1.40   3.20
245.0-255.0   3   1.45   6.70
255.0-265.0   2   1.70   7.80
265.0-275.0   3   0.99   7.40
275.0-285.0   4   0.75   6.05
285.0-295.0  10   1.94   5.73
295.0-305.0   5   2.48   9.96
305.0-315.0   4   8.00  16.22
315.0-325.0   1    N/A  10.10
325.0-335.0   4   1.85   8.65
335.0-345.0   2   0.85   9.85
345.0-355.0   3   1.27   8.50
