355.0-005.0 162   1.86   4.99
005.0-015.0 152   1.79   5.81
015.0-025.0 174   2.23   5.48
025.0-035.0 156   1.46   4.67
035.0-045.0 128   1.60   4.51
045.0-055.0 160   1.61   3.80
055.0-065.0 204   1.74   3.37
065.0-075.0 170   1.61   3.46
075.0-085.0 164   1.52   3.63
085.0-095.0 220   1.65   3.19
095.0-105.0 158   1.55   3.64
105.0-115.0 124   1.63   3.50
115.0-125.0 160   1.78   3.89
125.0-135.0 118   1.62   3.74
135.0-145.0 138   1.34   3.24
145.0-155.0 132   2.00   4.42
155.0-165.0 130   1.91   4.44
165.0-175.0 134   2.30   5.28
175.0-185.0 152   1.68   3.99
185.0-195.0 144   1.74   5.08
195.0-205.0 164   1.70   4.00
205.0-215.0 150   1.56   3.60
215.0-225.0 122   1.42   3.28
225.0-235.0 134   1.51   3.08
235.0-245.0 186   1.54   3.21
245.0-255.0 168   1.88   3.84
255.0-265.0 168   1.73   3.42
265.0-275.0 214   1.86   3.77
275.0-285.0 166   2.20   4.27
285.0-295.0 154   1.68   4.17
295.0-305.0 154   1.62   4.38
305.0-315.0 144   1.87   4.33
315.0-325.0 132   1.62   5.08
325.0-335.0 144   1.77   5.51
335.0-345.0 138   2.22   6.39
345.0-355.0 138   1.93   6.27
