355.0-005.0 186   1.96   9.05
005.0-015.0 188   2.13  10.69
015.0-025.0 204   1.92  11.67
025.0-035.0 226   2.63  12.65
035.0-045.0 230   2.67  14.29
045.0-055.0 214   2.67  15.05
055.0-065.0 264   2.57  16.19
065.0-075.0 248   2.40  15.03
075.0-085.0 264   2.94  13.71
085.0-095.0 272   3.05  12.23
095.0-105.0 214   2.44  13.17
105.0-115.0 198   2.22  12.67
115.0-125.0 210   2.71  11.98
125.0-135.0 144   1.99  12.11
135.0-145.0 168   2.53  11.45
145.0-155.0 160   2.35  11.06
155.0-165.0 162   2.85  10.08
165.0-175.0 152   2.67   8.71
175.0-185.0 170   2.00   6.98
185.0-195.0 176   2.26   6.05
195.0-205.0 198   1.88   5.41
205.0-215.0 212   1.43   4.69
215.0-225.0 206   1.46   3.08
225.0-235.0 196   1.40   3.34
235.0-245.0 236   1.18   2.40
245.0-255.0 238   1.12   1.93
255.0-265.0 254   1.20   1.92
265.0-275.0 300   1.25   2.16
275.0-285.0 210   1.10   1.97
285.0-295.0 230   0.97   2.36
295.0-305.0 226   1.14   2.58
305.0-315.0 164   1.39   2.82
315.0-325.0 174   1.90   4.17
325.0-335.0 168   2.13   6.21
335.0-345.0 168   2.09   7.16
345.0-355.0 158   2.20   8.35
