355.0-005.0   2   3.45   6.75
005.0-015.0   2   2.95   8.25
015.0-025.0   3   1.03   6.97
025.0-035.0   4   1.89   7.50
035.0-045.0   4   2.76   9.97
045.0-055.0   4   1.56  12.27
055.0-065.0   5   1.27   8.22
065.0-075.0   7   3.00   8.16
075.0-085.0   5   1.98   8.70
085.0-095.0   8   1.27   7.88
095.0-105.0   2   0.00   7.70
105.0-115.0   3   2.36  10.03
115.0-125.0   5   1.61   9.96
125.0-135.0   1    N/A   3.40
135.0-145.0   3   0.79   8.90
145.0-155.0   3   4.43   7.63
155.0-165.0   3   1.61  11.00
165.0-175.0   3   1.84  10.37
175.0-185.0   2   1.85  10.85
185.0-195.0   2   2.50   9.10
195.0-205.0   3   0.75   6.37
205.0-215.0   3   2.16   5.20
215.0-225.0   4   1.21   3.85
225.0-235.0   4   0.40   5.15
235.0-245.0   6   1.81   4.83
245.0-255.0   3   2.58   6.07
255.0-265.0   7   2.01   9.69
265.0-275.0   8   1.55   7.76
275.0-285.0   4   1.87   6.40
285.0-295.0   3   0.93   7.60
295.0-305.0   4   2.52  11.00
305.0-315.0   2   2.20  11.10
315.0-325.0   3   1.24   8.13
325.0-335.0   3   2.52   4.33
335.0-345.0   3   1.14   4.37
345.0-355.0   3   0.28   7.10
