355.0-005.0   5   2.41   5.78
005.0-015.0   2   0.15   1.75
015.0-025.0   2   0.20   6.20
025.0-035.0   3   0.63   3.33
035.0-045.0   1    N/A   5.00
045.0-055.0   1    N/A   3.20
055.0-065.0   5   1.55   3.40
065.0-075.0 N/A    N/A    N/A
075.0-085.0   3   0.88   3.03
085.0-095.0   4   5.99   6.45
095.0-105.0   9   1.53   4.18
105.0-115.0   4   2.47   3.15
115.0-125.0   4   2.58   7.12
125.0-135.0   3   1.73   6.17
135.0-145.0 N/A    N/A    N/A
145.0-155.0   4   1.26   3.12
155.0-165.0   1    N/A   7.00
165.0-175.0   5   2.16   3.64
175.0-185.0   5   1.79   3.76
185.0-195.0   2   3.30   4.30
195.0-205.0   2   1.00   3.30
205.0-215.0   3   1.45   4.83
215.0-225.0   1    N/A   6.30
225.0-235.0   1    N/A   3.90
235.0-245.0   4   1.17   2.60
245.0-255.0   1    N/A   6.20
255.0-265.0   2   3.35   6.05
265.0-275.0   4   1.64   5.15
275.0-285.0   4   2.05   7.55
285.0-295.0   8   2.17   6.39
295.0-305.0   4   2.00   6.68
305.0-315.0   5   4.49   7.44
315.0-325.0 N/A    N/A    N/A
325.0-335.0   4   2.29   6.40
335.0-345.0   1    N/A   4.70
345.0-355.0   5   2.84   6.96
