355.0-005.0   1    N/A   2.40
005.0-015.0 N/A    N/A    N/A
015.0-025.0 N/A    N/A    N/A
025.0-035.0 N/A    N/A    N/A
035.0-045.0   2   1.15   5.05
045.0-055.0   3   1.52   5.73
055.0-065.0   1    N/A   5.00
065.0-075.0   9   2.90   5.06
075.0-085.0   8   2.36   3.57
085.0-095.0   8   1.47   4.56
095.0-105.0  10   1.47   4.21
105.0-115.0   3   3.85   4.53
115.0-125.0   2   0.15   4.25
125.0-135.0 N/A    N/A    N/A
135.0-145.0   2   1.05   4.55
145.0-155.0 N/A    N/A    N/A
155.0-165.0 N/A    N/A    N/A
165.0-175.0 N/A    N/A    N/A
175.0-185.0   1    N/A   1.50
185.0-195.0 N/A    N/A    N/A
195.0-205.0 N/A    N/A    N/A
205.0-215.0 N/A    N/A    N/A
215.0-225.0   2   2.80   7.30
225.0-235.0   2   3.85   5.15
235.0-245.0   1    N/A   6.60
245.0-255.0   4   3.07   4.62
255.0-265.0  10   3.16   4.59
265.0-275.0   7   1.25   5.04
275.0-285.0   8   2.00   7.04
285.0-295.0  10   2.21   7.71
295.0-305.0   1    N/A   5.50
305.0-315.0   1    N/A   4.80
315.0-325.0   2   2.20   3.20
325.0-335.0 N/A    N/A    N/A
335.0-345.0 N/A    N/A    N/A
345.0-355.0 N/A    N/A    N/A
