355.0-005.0 150   1.72   4.80
005.0-015.0 160   1.47   4.23
015.0-025.0 184   1.79   4.78
025.0-035.0 210   2.15   4.60
035.0-045.0 196   2.07   4.09
045.0-055.0 172   1.67   3.59
055.0-065.0 214   2.11   4.04
065.0-075.0 234   2.22   4.31
075.0-085.0 240   2.07   4.23
085.0-095.0 276   2.34   4.12
095.0-105.0 242   1.81   4.41
105.0-115.0 222   2.23   4.23
115.0-125.0 196   1.99   4.44
125.0-135.0 142   2.05   4.09
135.0-145.0 152   1.69   3.94
145.0-155.0 138   1.51   3.87
155.0-165.0 140   1.74   5.09
165.0-175.0 130   1.66   4.51
175.0-185.0 138   1.55   4.36
185.0-195.0 142   1.83   4.74
195.0-205.0 182   1.75   5.00
205.0-215.0 192   1.97   4.60
215.0-225.0 182   2.25   4.63
225.0-235.0 166   1.48   4.06
235.0-245.0 180   1.74   4.37
245.0-255.0 208   1.89   4.53
255.0-265.0 252   1.76   4.25
265.0-275.0 286   1.99   4.96
275.0-285.0 224   2.44   6.46
285.0-295.0 256   2.03   6.38
295.0-305.0 230   2.14   6.62
305.0-315.0 152   1.85   5.77
315.0-325.0 164   2.00   6.05
325.0-335.0 154   1.77   5.48
335.0-345.0 138   1.96   5.47
345.0-355.0 136   1.75   4.68
