355.0-005.0 N/A    N/A    N/A
005.0-015.0 N/A    N/A    N/A
015.0-025.0   1    N/A   7.10
025.0-035.0   1    N/A   1.10
035.0-045.0   4   2.34   4.42
045.0-055.0   5   4.65   7.44
055.0-065.0   7   1.95   8.01
065.0-075.0  15   1.92   5.44
075.0-085.0  12   2.93   6.55
085.0-095.0  10   2.24   4.32
095.0-105.0   5   2.22   5.48
105.0-115.0 N/A    N/A    N/A
115.0-125.0   2   3.70  12.00
125.0-135.0 N/A    N/A    N/A
135.0-145.0 N/A    N/A    N/A
145.0-155.0 N/A    N/A    N/A
155.0-165.0   1    N/A   4.70
165.0-175.0 N/A    N/A    N/A
175.0-185.0 N/A    N/A    N/A
185.0-195.0 N/A    N/A    N/A
195.0-205.0   1    N/A  10.20
205.0-215.0   1    N/A  11.70
215.0-225.0   3   3.15   9.23
225.0-235.0   2   3.45   6.65
235.0-245.0   5   2.01   5.84
245.0-255.0  13   4.54   8.15
255.0-265.0  10   4.52   7.89
265.0-275.0  11   2.71  13.04
275.0-285.0  11   4.23  12.85
285.0-295.0   3   1.53   7.17
295.0-305.0   1    N/A  13.80
305.0-315.0   1    N/A  16.20
315.0-325.0 N/A    N/A    N/A
325.0-335.0 N/A    N/A    N/A
335.0-345.0   1    N/A   9.20
345.0-355.0 N/A    N/A    N/A
