355.0-005.0 194   2.27   9.78
005.0-015.0 198   2.20   8.38
015.0-025.0 208   2.39   6.83
025.0-035.0 260   2.33   7.38
035.0-045.0 254   2.11   8.61
045.0-055.0 280   2.32   9.32
055.0-065.0 358   2.39   8.57
065.0-075.0 358   2.38   7.36
075.0-085.0 340   2.44   6.42
085.0-095.0 380   2.42   6.47
095.0-105.0 316   2.83   7.72
105.0-115.0 292   2.41   8.68
115.0-125.0 270   2.26  10.08
125.0-135.0 182   2.18  11.15
135.0-145.0 196   2.42  11.00
145.0-155.0 168   2.08  11.60
155.0-165.0 164   2.43  12.11
165.0-175.0 162   2.04  11.59
175.0-185.0 178   2.51  10.35
185.0-195.0 182   2.06   9.26
195.0-205.0 204   2.52   8.42
205.0-215.0 232   2.34   8.87
215.0-225.0 232   2.64   7.43
225.0-235.0 246   2.64   6.87
235.0-245.0 302   2.84   7.65
245.0-255.0 338   2.76  10.53
255.0-265.0 342   3.03  13.87
265.0-275.0 414   3.33  15.12
275.0-285.0 302   3.21  14.47
285.0-295.0 332   3.69  15.15
295.0-305.0 304   3.04  17.65
305.0-315.0 214   3.34  17.25
315.0-325.0 212   3.30  13.90
325.0-335.0 186   2.33   9.20
335.0-345.0 170   2.12   9.50
345.0-355.0 170   2.21   9.69
