355.0-005.0 188   1.97   8.40
005.0-015.0 196   2.01   7.07
015.0-025.0 202   1.98   6.32
025.0-035.0 236   2.12   5.89
035.0-045.0 236   2.17   4.65
045.0-055.0 250   1.89   5.22
055.0-065.0 326   2.11   4.80
065.0-075.0 314   2.10   4.60
075.0-085.0 306   2.02   4.24
085.0-095.0 342   2.25   4.76
095.0-105.0 304   2.06   5.95
105.0-115.0 290   2.09   7.06
115.0-125.0 270   2.04   7.83
125.0-135.0 180   1.86   8.51
135.0-145.0 192   2.05   8.81
145.0-155.0 166   1.89   8.22
155.0-165.0 162   1.56   7.57
165.0-175.0 160   2.10   7.21
175.0-185.0 172   1.86   6.26
185.0-195.0 180   2.03   6.34
195.0-205.0 202   1.87   6.10
205.0-215.0 208   1.93   6.04
215.0-225.0 220   2.20   5.72
225.0-235.0 216   2.18   6.10
235.0-245.0 280   2.66   6.89
245.0-255.0 290   2.43   9.00
255.0-265.0 318   2.57  10.29
265.0-275.0 364   2.29  11.21
275.0-285.0 282   2.79  11.33
285.0-295.0 324   3.25  12.99
295.0-305.0 302   2.45  15.39
305.0-315.0 216   2.60  15.31
315.0-325.0 206   2.22  13.16
325.0-335.0 186   1.86   9.60
335.0-345.0 166   2.04   9.95
345.0-355.0 168   2.25   9.15
