355.0-005.0 194   1.74   8.29
005.0-015.0 188   1.82   9.77
015.0-025.0 206   1.70  10.60
025.0-035.0 236   2.28  11.52
035.0-045.0 234   2.09  13.49
045.0-055.0 246   2.42  14.33
055.0-065.0 316   2.21  15.39
065.0-075.0 338   2.31  14.11
075.0-085.0 342   2.86  12.93
085.0-095.0 376   2.55  11.94
095.0-105.0 290   2.43  11.13
105.0-115.0 252   1.92  10.57
115.0-125.0 252   2.28   9.83
125.0-135.0 162   1.70  10.00
135.0-145.0 192   2.10   9.09
145.0-155.0 166   1.97   8.85
155.0-165.0 158   2.21   7.98
165.0-175.0 148   2.09   7.05
175.0-185.0 178   1.79   5.49
185.0-195.0 176   1.96   4.54
195.0-205.0 198   1.48   4.22
205.0-215.0 218   1.22   3.54
215.0-225.0 212   1.14   2.84
225.0-235.0 224   1.20   2.95
235.0-245.0 270   1.21   3.12
245.0-255.0 302   1.72   4.56
255.0-265.0 330   2.09   5.96
265.0-275.0 414   1.99   5.31
275.0-285.0 282   1.73   4.37
285.0-295.0 304   1.64   4.19
295.0-305.0 272   1.80   6.65
305.0-315.0 194   1.74   7.20
315.0-325.0 200   1.82   5.52
325.0-335.0 182   1.70   5.32
335.0-345.0 168   1.68   5.98
345.0-355.0 152   1.81   7.27
