355.0-005.0   2   1.20  11.20
005.0-015.0   3   4.00   8.63
015.0-025.0   3   2.05   5.23
025.0-035.0   9   3.20   7.68
035.0-045.0   4   2.36   8.47
045.0-055.0   6   1.78   6.20
055.0-065.0   3   2.87   4.30
065.0-075.0   5   0.85   5.56
075.0-085.0   3   1.03   1.77
085.0-095.0   5   2.22   3.58
095.0-105.0   1    N/A   2.70
105.0-115.0   7   2.21   4.07
115.0-125.0   3   0.73   2.90
125.0-135.0   3   1.52   6.67
135.0-145.0   1    N/A   3.10
145.0-155.0   2   0.30   8.90
155.0-165.0   2   1.65   6.05
165.0-175.0   2   0.05  10.25
175.0-185.0   2   0.25   5.35
185.0-195.0   2   3.00   7.20
195.0-205.0   4   2.18   4.95
205.0-215.0   7   3.67   6.66
215.0-225.0   5   1.74   4.06
225.0-235.0   6   2.73   7.15
235.0-245.0   4   3.27   5.50
245.0-255.0   3   2.90   7.23
255.0-265.0   4   1.71   4.20
265.0-275.0   5   2.16   7.30
275.0-285.0   2   0.30   6.10
285.0-295.0   5   1.78   9.82
295.0-305.0   5   3.40   9.80
305.0-315.0   3   2.18  12.77
315.0-325.0   1    N/A   7.80
325.0-335.0   2   6.40   7.70
335.0-345.0   2   1.75   9.05
345.0-355.0   2   2.00  11.80
