355.0-005.0   5   3.09   9.96
005.0-015.0   7   1.43   8.73
015.0-025.0   8   3.50   8.31
025.0-035.0   2   2.85   9.45
035.0-045.0   5   1.92   5.84
045.0-055.0   2   0.45   8.45
055.0-065.0   5   1.58   4.66
065.0-075.0   1    N/A   4.30
075.0-085.0   4   3.55   5.70
085.0-095.0   1    N/A   2.90
095.0-105.0   3   3.95   5.53
105.0-115.0   4   1.41   5.50
115.0-125.0   6   2.06   4.62
125.0-135.0   3   0.47   3.97
135.0-145.0   4   2.52   5.15
145.0-155.0   3   2.26   9.70
155.0-165.0   1    N/A  10.30
165.0-175.0   2   3.25   7.85
175.0-185.0   5   2.04   7.88
185.0-195.0   6   4.80  12.35
195.0-205.0   8   3.35   6.66
205.0-215.0   3   2.10   8.03
215.0-225.0   4   4.02   6.10
225.0-235.0   3   2.89   5.30
235.0-245.0   4   4.57   6.88
245.0-255.0   2   3.15   7.65
255.0-265.0   3   1.19   4.93
265.0-275.0   1    N/A   1.00
275.0-285.0   3   1.61   6.20
285.0-295.0   1    N/A   7.40
295.0-305.0   8   3.22   8.06
305.0-315.0   4   1.14  10.43
315.0-325.0   5   2.76   8.82
325.0-335.0   3   1.94  11.57
335.0-345.0   1    N/A   8.50
345.0-355.0   2   4.55  10.25
