355.0-005.0   3   2.35   6.80
005.0-015.0   4   2.43   7.05
015.0-025.0   5   2.45   5.76
025.0-035.0   5   0.65   4.68
035.0-045.0   5   1.40   6.30
045.0-055.0   2   3.10   5.80
055.0-065.0   7   3.36   4.74
065.0-075.0   4   1.79   3.23
075.0-085.0   5   1.38   2.46
085.0-095.0   1    N/A   1.70
095.0-105.0   2   2.80   6.70
105.0-115.0   1    N/A   3.90
115.0-125.0   4   0.26   2.92
125.0-135.0   2   2.80   7.50
135.0-145.0   3   1.28   5.27
145.0-155.0   3   1.97   6.27
155.0-165.0   1    N/A   6.40
165.0-175.0   4   1.21   7.95
175.0-185.0   3   2.48   5.90
185.0-195.0   4   3.68   7.52
195.0-205.0   5   1.50   7.02
205.0-215.0   4   0.99   4.30
215.0-225.0   5   0.98   3.54
225.0-235.0   3   2.99   5.17
235.0-245.0   4   2.19   6.38
245.0-255.0   6   2.02   5.08
255.0-265.0   4   2.04   4.02
265.0-275.0   3   2.05   6.90
275.0-285.0   2   1.65   7.55
285.0-295.0   1    N/A  10.40
295.0-305.0   4   2.36   7.33
305.0-315.0   1    N/A  10.20
315.0-325.0   4   3.80  12.00
325.0-335.0   2   4.00   9.80
335.0-345.0   2   0.60  10.00
345.0-355.0   4   2.09  12.25
