355.0-005.0  47   2.10   8.70
005.0-015.0  50   2.82   7.38
015.0-025.0  69   2.65   8.24
025.0-035.0  75   2.48   7.64
035.0-045.0  74   2.34   7.50
045.0-055.0  70   1.83   5.91
055.0-065.0  80   1.83   4.66
065.0-075.0  66   1.55   4.39
075.0-085.0  66   1.66   4.16
085.0-095.0  70   1.69   3.90
095.0-105.0  68   1.97   4.65
105.0-115.0  63   1.91   4.65
115.0-125.0  49   1.51   3.86
125.0-135.0  41   1.80   4.85
135.0-145.0  33   1.72   5.63
145.0-155.0  35   2.36   6.65
155.0-165.0  39   2.15   7.30
165.0-175.0  37   2.20   8.09
175.0-185.0  45   1.58   7.51
185.0-195.0  44   2.17   7.26
195.0-205.0  64   2.29   6.91
205.0-215.0  77   2.57   6.09
215.0-225.0  63   2.12   5.49
225.0-235.0  66   2.10   5.93
235.0-245.0  78   1.89   5.50
245.0-255.0  65   2.14   4.98
255.0-265.0  64   1.95   5.34
265.0-275.0  78   1.92   5.75
275.0-285.0  59   1.51   6.50
285.0-295.0  76   3.04   7.54
295.0-305.0  56   1.94   7.71
305.0-315.0  42   1.85   9.65
315.0-325.0  41   2.33   9.33
325.0-335.0  31   2.63   8.49
335.0-345.0  40   1.75  10.00
345.0-355.0  39   2.31   9.08
