355.0-005.0   7   1.35   7.43
005.0-015.0   5   2.12   6.52
015.0-025.0   3   3.31   8.10
025.0-035.0   2   2.45  11.85
035.0-045.0   4   2.88   6.88
045.0-055.0   1    N/A   4.10
055.0-065.0   4   0.72   4.83
065.0-075.0   2   0.80   3.80
075.0-085.0   3   1.39   2.37
085.0-095.0   3   1.83   3.37
095.0-105.0   7   2.65   5.81
105.0-115.0   6   2.62   4.75
115.0-125.0   2   1.20   1.90
125.0-135.0   4   4.85   5.18
135.0-145.0   1    N/A   8.20
145.0-155.0   3   1.67   8.97
155.0-165.0   3   3.59  10.63
165.0-175.0   3   2.50   6.60
175.0-185.0   6   1.73   7.02
185.0-195.0   4   2.24  10.42
195.0-205.0   4   1.58   6.38
205.0-215.0   2   0.70   5.10
215.0-225.0   4   2.94   4.55
225.0-235.0   1    N/A   1.30
235.0-245.0   3   1.69   4.67
245.0-255.0   3   2.98   8.03
255.0-265.0   2   1.85   5.65
265.0-275.0   3   0.45   5.43
275.0-285.0   3   1.13   7.80
285.0-295.0   9   2.86   7.20
295.0-305.0   4   4.08   8.80
305.0-315.0   4   1.24  12.55
315.0-325.0   1    N/A  14.90
325.0-335.0   3   2.19   9.27
335.0-345.0   2   1.30  12.40
345.0-355.0   3   2.65  11.47
