355.0-005.0 178   2.50   7.91
005.0-015.0 186   2.30   8.00
015.0-025.0 190   2.35   7.06
025.0-035.0 176   2.46   6.97
035.0-045.0 208   2.36   7.35
045.0-055.0 184   2.79   7.19
055.0-065.0 218   2.56   5.88
065.0-075.0 240   2.50   5.76
075.0-085.0 206   2.30   5.24
085.0-095.0 256   2.33   5.36
095.0-105.0 206   2.31   5.71
105.0-115.0 230   2.49   6.59
115.0-125.0 220   2.57   6.20
125.0-135.0 156   2.39   6.79
135.0-145.0 168   2.32   7.16
145.0-155.0 158   2.40   7.22
155.0-165.0 152   2.44   8.12
165.0-175.0 158   2.68   9.04
175.0-185.0 166   2.13   7.44
185.0-195.0 166   2.45   6.57
195.0-205.0 194   2.64   5.89
205.0-215.0 164   2.65   5.99
215.0-225.0 174   2.38   4.54
225.0-235.0 174   2.09   4.51
235.0-245.0 204   2.23   4.70
245.0-255.0 204   2.47   5.20
255.0-265.0 238   2.26   5.21
265.0-275.0 254   2.24   4.73
275.0-285.0 196   2.64   5.04
285.0-295.0 240   2.21   5.19
295.0-305.0 246   2.65   5.93
305.0-315.0 182   2.52   7.43
315.0-325.0 178   2.42   8.82
325.0-335.0 170   2.73   9.56
335.0-345.0 154   2.16   9.40
345.0-355.0 166   2.56   9.83
