355.0-005.0   2   2.45  11.55
005.0-015.0   3   1.18  14.97
015.0-025.0   2   3.00  13.90
025.0-035.0   2   0.35  18.65
035.0-045.0   3   2.50  16.53
045.0-055.0   1    N/A  22.10
055.0-065.0   2   0.15  21.45
065.0-075.0   2   1.80  16.00
075.0-085.0   3   1.39  13.30
085.0-095.0   4   3.01  16.30
095.0-105.0   9   2.50  14.50
105.0-115.0   6   1.21  11.47
115.0-125.0   8   2.83  10.60
125.0-135.0   2   0.40  12.20
135.0-145.0   5   0.72  14.02
145.0-155.0   2   2.60  16.40
155.0-165.0   7   2.30  15.46
165.0-175.0   5   2.39  11.48
175.0-185.0   1    N/A   9.10
185.0-195.0   4   1.58   7.30
195.0-205.0   2   0.45   6.45
205.0-215.0   1    N/A   6.10
215.0-225.0   4   0.68   6.32
225.0-235.0   1    N/A   3.20
235.0-245.0   1    N/A   6.30
245.0-255.0   2   3.30   9.00
255.0-265.0   3   0.99  10.60
265.0-275.0   2   2.40   8.20
275.0-285.0   5   1.55   9.44
285.0-295.0  11   1.80  10.35
295.0-305.0   6   3.16  11.28
305.0-315.0   6   2.53  14.68
315.0-325.0   3   0.82  12.97
325.0-335.0   3   1.31   9.77
335.0-345.0   8   2.11  10.29
345.0-355.0   5   1.43  10.38
