355.0-005.0   3   1.04  10.97
005.0-015.0   4   1.42  11.53
015.0-025.0   3   0.98  16.87
025.0-035.0   5   5.17  16.28
035.0-045.0   5   2.74  18.34
045.0-055.0   3   5.29  21.33
055.0-065.0   5   3.95  19.74
065.0-075.0   4   1.51  15.75
075.0-085.0   5   1.83  16.04
085.0-095.0   8   2.65  14.26
095.0-105.0   5   2.63  12.30
105.0-115.0   3   3.18  11.67
115.0-125.0   4   1.08  14.57
125.0-135.0   2   0.15  12.65
135.0-145.0   2   0.45  13.95
145.0-155.0   3   3.04  12.10
155.0-165.0   3   3.68  17.40
165.0-175.0   1    N/A  15.30
175.0-185.0   3   1.20  11.57
185.0-195.0   4   2.16  10.72
195.0-205.0   1    N/A   8.20
205.0-215.0   6   1.56   7.87
215.0-225.0   4   2.05   8.45
225.0-235.0   5   1.05   5.78
235.0-245.0   2   0.10   8.10
245.0-255.0   5   2.64   9.70
255.0-265.0   5   3.14  13.22
265.0-275.0   9   1.94  13.61
275.0-285.0   4   1.30  10.88
285.0-295.0   4   0.30  10.15
295.0-305.0   5   3.84  14.88
305.0-315.0   2   3.05  14.75
315.0-325.0   2   0.25  14.35
325.0-335.0   3   3.14   8.07
335.0-345.0   3   1.72  10.23
345.0-355.0   1    N/A  11.80
