355.0-005.0   6   2.08  10.18
005.0-015.0   7   1.91  15.20
015.0-025.0   8   3.51  17.00
025.0-035.0   2   1.50  17.30
035.0-045.0   5   3.39  16.90
045.0-055.0   2   3.25  17.45
055.0-065.0   5   3.26  19.02
065.0-075.0   1    N/A  19.40
075.0-085.0   4   3.25  15.02
085.0-095.0   1    N/A  17.60
095.0-105.0   3   1.07  15.77
105.0-115.0   4   2.57  12.28
115.0-125.0   7   2.64  11.63
125.0-135.0   3   0.52  12.97
135.0-145.0   4   2.05   9.28
145.0-155.0   3   1.08  11.80
155.0-165.0   1    N/A  13.70
165.0-175.0   2   0.75  13.75
175.0-185.0   6   1.47   9.60
185.0-195.0   6   0.86   8.47
195.0-205.0   8   1.50   7.70
205.0-215.0   3   2.04   7.50
215.0-225.0   4   1.29   5.17
225.0-235.0   3   0.90   5.87
235.0-245.0   4   1.31   9.35
245.0-255.0   2   5.35  10.55
255.0-265.0   3   2.74  11.33
265.0-275.0   1    N/A   6.30
275.0-285.0   3   1.94  10.00
285.0-295.0   1    N/A  14.40
295.0-305.0   9   1.35  12.49
305.0-315.0   4   0.82  13.65
315.0-325.0   5   2.31  10.06
325.0-335.0   3   1.04  10.77
335.0-345.0   1    N/A  11.20
345.0-355.0   2   1.55   9.55
