355.0-005.0   2   2.00  12.70
005.0-015.0   2   1.85  14.65
015.0-025.0   3   2.81  11.83
025.0-035.0   4   1.22  13.50
035.0-045.0   4   1.69  19.98
045.0-055.0   4   2.14  18.50
055.0-065.0   5   4.84  17.60
065.0-075.0   7   2.34  16.74
075.0-085.0   5   2.89  17.96
085.0-095.0   8   2.73  12.05
095.0-105.0   2   1.30  13.00
105.0-115.0   4   3.47  13.25
115.0-125.0   5   2.19  13.64
125.0-135.0   1    N/A  10.30
135.0-145.0   3   0.73  13.30
145.0-155.0   3   4.28  12.90
155.0-165.0   3   3.48  16.40
165.0-175.0   3   0.24  14.67
175.0-185.0   2   2.00  16.20
185.0-195.0   2   1.85  12.35
195.0-205.0   3   0.22   9.10
205.0-215.0   3   1.03   7.73
215.0-225.0   4   1.26   7.52
225.0-235.0   4   0.79   7.88
235.0-245.0   6   1.66   7.35
245.0-255.0   3   2.18   9.80
255.0-265.0   7   1.64  13.77
265.0-275.0   8   2.99  10.89
275.0-285.0   4   1.76  13.02
285.0-295.0   4   0.94  10.30
295.0-305.0   4   3.44  15.65
305.0-315.0   2   1.40  15.80
315.0-325.0   3   0.42  12.47
325.0-335.0   3   2.77   8.20
335.0-345.0   3   1.67   9.43
345.0-355.0   3   1.35  11.27
