355.0-005.0   2   0.85  12.95
005.0-015.0   2   0.50  16.30
015.0-025.0   3   4.07  16.27
025.0-035.0   3   2.55  15.87
035.0-045.0   4   2.22  22.57
045.0-055.0   4   2.47  22.70
055.0-065.0   5   6.31  21.22
065.0-075.0   7   3.62  21.76
075.0-085.0   5   4.68  24.84
085.0-095.0   8   3.06  14.51
095.0-105.0   2   2.20  19.80
105.0-115.0   4   3.22  15.62
115.0-125.0   5   1.35  12.26
125.0-135.0   1    N/A  13.30
135.0-145.0   3   1.31  11.80
145.0-155.0   3   3.47  12.30
155.0-165.0   3   2.57  12.63
165.0-175.0   3   2.83  11.77
175.0-185.0   2   0.20   6.40
185.0-195.0   2   0.30   4.00
195.0-205.0   3   1.36   5.67
205.0-215.0   3   1.12   2.10
215.0-225.0   3   0.93   2.20
225.0-235.0   4   0.81   3.17
235.0-245.0   6   2.22   4.97
245.0-255.0   3   1.51   7.07
255.0-265.0   7   1.98   8.13
265.0-275.0   8   1.76   7.50
275.0-285.0   4   0.73  12.78
285.0-295.0   4   3.39  12.97
295.0-305.0   4   4.21  21.00
305.0-315.0   2   1.05  22.25
315.0-325.0   3   1.40  14.17
325.0-335.0   3   1.99  11.17
335.0-345.0   3   2.83  11.40
345.0-355.0   3   1.33   9.27
