355.0-005.0 184   1.87  13.87
005.0-015.0 194   2.92  16.14
015.0-025.0 206   2.82  18.03
025.0-035.0 244   3.62  19.47
035.0-045.0 246   3.30  21.78
045.0-055.0 258   3.96  23.12
055.0-065.0 346   4.12  23.87
065.0-075.0 360   3.93  23.02
075.0-085.0 358   3.86  22.16
085.0-095.0 396   4.01  19.76
095.0-105.0 330   3.09  17.79
105.0-115.0 292   2.65  14.95
115.0-125.0 270   2.61  13.63
125.0-135.0 174   2.02  12.64
135.0-145.0 198   2.24  10.95
145.0-155.0 168   2.15   9.93
155.0-165.0 166   2.04   8.02
165.0-175.0 160   2.00   7.41
175.0-185.0 170   1.60   5.47
185.0-195.0 178   1.29   4.68
195.0-205.0 204   1.28   4.44
205.0-215.0 216   1.48   3.80
215.0-225.0 222   1.47   2.87
225.0-235.0 238   1.37   3.49
235.0-245.0 288   1.96   4.85
245.0-255.0 326   1.99   5.79
255.0-265.0 352   2.49   8.01
265.0-275.0 430   2.29   9.16
275.0-285.0 314   2.40  10.06
285.0-295.0 342   3.00  12.00
295.0-305.0 306   3.73  17.21
305.0-315.0 212   3.30  19.66
315.0-325.0 208   2.75  14.53
325.0-335.0 186   1.90  11.59
335.0-345.0 172   2.06  11.64
345.0-355.0 170   2.01  12.11
