355.0-005.0 190   2.75  12.54
005.0-015.0 202   2.09  10.87
015.0-025.0 214   2.52  10.62
025.0-035.0 264   2.94  11.14
035.0-045.0 254   3.05  11.94
045.0-055.0 274   2.76  10.74
055.0-065.0 338   3.33   9.06
065.0-075.0 338   3.18   6.93
075.0-085.0 318   2.77   7.07
085.0-095.0 374   3.13   8.12
095.0-105.0 308   2.78   9.95
105.0-115.0 286   2.86  10.94
115.0-125.0 258   2.89   9.94
125.0-135.0 174   2.12  11.54
135.0-145.0 198   2.62  10.31
145.0-155.0 166   3.06  12.10
155.0-165.0 162   2.86  12.76
165.0-175.0 160   2.50  13.40
175.0-185.0 174   2.36  11.55
185.0-195.0 186   2.99  10.98
195.0-205.0 212   2.37   9.17
205.0-215.0 232   2.53   9.38
215.0-225.0 236   2.53   8.82
225.0-235.0 240   2.75   7.82
235.0-245.0 302   2.52   7.69
245.0-255.0 306   3.13   9.09
255.0-265.0 330   3.14   9.55
265.0-275.0 390   3.05   9.64
275.0-285.0 296   2.89  10.62
285.0-295.0 324   3.44  10.45
295.0-305.0 294   3.20  12.71
305.0-315.0 208   2.93  14.67
315.0-325.0 208   3.38  16.54
325.0-335.0 186   2.74  15.34
335.0-345.0 168   2.60  15.41
345.0-355.0 166   2.12  14.87
