355.0-005.0   3   2.99  12.43
005.0-015.0   2   0.35   8.15
015.0-025.0   2   0.70   7.50
025.0-035.0   4   2.58  11.60
035.0-045.0   4   2.70   9.85
045.0-055.0   4   3.27  10.88
055.0-065.0   3   3.07   9.33
065.0-075.0   6   4.13   7.75
075.0-085.0   6   3.09   4.55
085.0-095.0   8   2.89   7.61
095.0-105.0   3   0.73  12.47
105.0-115.0   6   1.75  11.03
115.0-125.0   4   2.37  12.47
125.0-135.0   3   1.34  13.00
135.0-145.0   2   2.95   7.85
145.0-155.0   3   2.90  11.40
155.0-165.0   2   0.30  13.10
165.0-175.0   1    N/A  14.00
175.0-185.0   3   1.95  12.50
185.0-195.0   2   1.65  10.65
195.0-205.0   2   1.10   6.10
205.0-215.0   2   0.30  12.50
215.0-225.0   4   2.48   7.70
225.0-235.0   3   2.53   6.23
235.0-245.0   5   2.00   7.48
245.0-255.0   6   2.45  10.67
255.0-265.0   6   2.96  13.68
265.0-275.0   7   2.50  10.09
275.0-285.0   2   3.00  13.40
285.0-295.0   7   4.45   9.91
295.0-305.0   5   1.82  12.40
305.0-315.0   3   1.80  14.40
315.0-325.0   3   4.34  18.27
325.0-335.0   3   3.57  17.63
335.0-345.0   2   2.40  15.40
345.0-355.0   1    N/A  15.30
