355.0-005.0   3   0.33   8.37
005.0-015.0   2   0.50  11.30
015.0-025.0   4   1.64  12.60
025.0-035.0   8   2.75  14.61
035.0-045.0   1    N/A  21.80
045.0-055.0   4   3.34  16.32
055.0-065.0   4   5.15  16.12
065.0-075.0   2   2.20  17.00
075.0-085.0   1    N/A  15.50
085.0-095.0   7   2.69  12.69
095.0-105.0   5   0.97  10.72
105.0-115.0   2   0.40  10.40
115.0-125.0   4   3.20   8.35
125.0-135.0   3   0.59   6.63
135.0-145.0   1    N/A   4.90
145.0-155.0   1    N/A   9.90
155.0-165.0   4   1.43  10.33
165.0-175.0   2   0.75  12.45
175.0-185.0   3   0.66   7.87
185.0-195.0   2   3.70   4.50
195.0-205.0   4   0.55   4.68
205.0-215.0   8   2.66   5.11
215.0-225.0   1    N/A   1.40
225.0-235.0   4   3.14   3.55
235.0-245.0   2   0.35   4.25
245.0-255.0   4   0.63   1.12
255.0-265.0   1    N/A   0.10
265.0-275.0   6   1.16   3.12
275.0-285.0   5   1.97   3.26
285.0-295.0   2   1.90   3.70
295.0-305.0   3   2.29   3.97
305.0-315.0   4   0.46   4.40
315.0-325.0   1    N/A   6.00
325.0-335.0   2   0.95   9.75
335.0-345.0   4   2.63  11.68
345.0-355.0   2   0.30  10.80
