355.0-005.0 170   2.23   6.69
005.0-015.0 198   1.84   6.31
015.0-025.0 208   2.06   5.98
025.0-035.0 238   2.29   6.34
035.0-045.0 222   1.93   5.01
045.0-055.0 208   1.71   4.02
055.0-065.0 240   1.59   3.98
065.0-075.0 232   1.68   3.65
075.0-085.0 250   1.89   4.00
085.0-095.0 312   2.16   4.03
095.0-105.0 284   1.90   5.09
105.0-115.0 250   2.08   4.11
115.0-125.0 232   1.76   4.59
125.0-135.0 164   1.71   4.58
135.0-145.0 166   1.77   4.33
145.0-155.0 152   2.04   4.97
155.0-165.0 146   2.29   6.62
165.0-175.0 144   1.95   6.01
175.0-185.0 158   2.28   6.43
185.0-195.0 182   1.98   6.09
195.0-205.0 204   2.13   6.31
205.0-215.0 216   1.93   5.54
215.0-225.0 212   2.15   4.89
225.0-235.0 196   1.91   5.01
235.0-245.0 218   1.72   4.25
245.0-255.0 216   1.83   4.43
255.0-265.0 238   2.15   4.64
265.0-275.0 310   2.17   4.95
275.0-285.0 254   2.12   6.59
285.0-295.0 300   2.42   7.48
295.0-305.0 264   2.40   8.19
305.0-315.0 186   2.15   8.60
315.0-325.0 180   2.55   9.20
325.0-335.0 162   2.01   7.30
335.0-345.0 156   1.81   7.47
345.0-355.0 148   2.05   6.87
