355.0-005.0   3   1.03   9.53
005.0-015.0   4   0.22  10.25
015.0-025.0   6   3.40   8.38
025.0-035.0   3   3.58  12.53
035.0-045.0   2   0.20  10.70
045.0-055.0   2   4.30   5.90
055.0-065.0   4   0.89  10.48
065.0-075.0   3   1.59  11.27
075.0-085.0   4   2.52   9.40
085.0-095.0  10   2.34   8.25
095.0-105.0   5   2.15   8.66
105.0-115.0   5   3.26  13.22
115.0-125.0   3   3.01  13.93
125.0-135.0   2   1.10  11.80
135.0-145.0   2   2.50  14.50
145.0-155.0   4   1.99  14.52
155.0-165.0   1    N/A  13.20
165.0-175.0   4   3.27  11.57
175.0-185.0   3   4.70  10.93
185.0-195.0   4   2.93  11.17
195.0-205.0   5   2.40   9.02
205.0-215.0   3   3.29  10.50
215.0-225.0   2   0.00  13.10
225.0-235.0   2   0.65  11.35
235.0-245.0   5   3.56  13.02
245.0-255.0   2   2.50  18.20
255.0-265.0   4   2.07  19.43
265.0-275.0   6   3.23  15.72
275.0-285.0   8   3.89  17.81
285.0-295.0   5   3.11  16.00
295.0-305.0   5   4.49  21.46
305.0-315.0   2   5.15  19.35
315.0-325.0   2   1.35  15.65
325.0-335.0   3   2.06  10.90
335.0-345.0   2   0.00  10.30
345.0-355.0   4   2.54  10.43
