355.0-005.0   6   2.13  12.40
005.0-015.0   7   3.28  12.50
015.0-025.0   7   2.11  10.59
025.0-035.0   2   1.50  11.10
035.0-045.0   5   3.36  11.78
045.0-055.0   2   0.95  10.85
055.0-065.0   5   0.69  12.42
065.0-075.0   1    N/A   9.90
075.0-085.0   4   1.26   9.12
085.0-095.0   1    N/A   9.90
095.0-105.0   3   1.74  13.27
105.0-115.0   4   3.91  11.50
115.0-125.0   7   3.16  11.61
125.0-135.0   3   2.79  14.43
135.0-145.0   4   3.39  13.22
145.0-155.0   3   2.82  12.57
155.0-165.0   1    N/A  12.30
165.0-175.0   2   2.65  15.45
175.0-185.0   6   2.86  13.15
185.0-195.0   6   3.09  10.13
195.0-205.0   7   3.56  10.74
205.0-215.0   3   1.00  11.20
215.0-225.0   4   3.76   7.28
225.0-235.0   3   1.85   8.37
235.0-245.0   4   0.95  10.22
245.0-255.0   2   4.00  13.20
255.0-265.0   3   3.80  13.57
265.0-275.0   1    N/A  12.30
275.0-285.0   3   0.95  17.73
285.0-295.0   1    N/A  19.90
295.0-305.0   9   2.85  17.91
305.0-315.0   4   2.94  18.05
315.0-325.0   5   2.71  13.64
325.0-335.0   3   3.30  11.53
335.0-345.0   1    N/A  18.30
345.0-355.0   2   5.80   9.60
