355.0-005.0   9   3.08  10.76
005.0-015.0   6   2.56   9.03
015.0-025.0   5   2.47   8.56
025.0-035.0   2   4.25  12.45
035.0-045.0   1    N/A  13.80
045.0-055.0   5   2.64  10.60
055.0-065.0   2   1.70  12.20
065.0-075.0   1    N/A   9.30
075.0-085.0   4   4.66   9.35
085.0-095.0   2   0.85   8.55
095.0-105.0   1    N/A  10.40
105.0-115.0   8   3.10   8.57
115.0-125.0   6   2.42   9.78
125.0-135.0   5   1.88  10.90
135.0-145.0   5   1.28  13.78
145.0-155.0   1    N/A  12.90
155.0-165.0   3   1.31  16.70
165.0-175.0   3   0.75  12.70
175.0-185.0   8   2.86  10.24
185.0-195.0   6   3.15  10.32
195.0-205.0   4   2.76   9.60
205.0-215.0   3   1.11  11.53
215.0-225.0   1    N/A   9.70
225.0-235.0   4   1.56   8.78
235.0-245.0   2   0.80   9.70
245.0-255.0   2   0.20  15.50
255.0-265.0   3   2.07  11.07
265.0-275.0   1    N/A  12.90
275.0-285.0   3   2.08  17.33
285.0-295.0   6   3.28  19.92
295.0-305.0   8   3.16  18.16
305.0-315.0   3   2.85  14.67
315.0-325.0   7   6.24  16.99
325.0-335.0   1    N/A   8.80
335.0-345.0   3   1.45  11.00
345.0-355.0   2   0.15  13.65
