355.0-005.0   4   1.81   9.90
005.0-015.0   2   1.05  11.35
015.0-025.0   4   1.56   9.85
025.0-035.0   8   0.86   9.21
035.0-045.0   1    N/A  17.30
045.0-055.0   5   1.95  13.04
055.0-065.0   4   1.48  11.23
065.0-075.0   3   0.54  10.97
075.0-085.0   3   0.92   9.17
085.0-095.0   9   2.66   9.14
095.0-105.0   6   3.30   9.63
105.0-115.0   3   2.42  14.67
115.0-125.0   5   3.44  15.18
125.0-135.0   3   0.17  13.33
135.0-145.0   1    N/A  13.20
145.0-155.0   1    N/A  13.30
155.0-165.0   4   1.77  14.72
165.0-175.0   2   3.60  13.60
175.0-185.0   4   3.97  12.75
185.0-195.0   2   0.90  10.20
195.0-205.0   4   1.47  10.07
205.0-215.0   8   4.66   9.78
215.0-225.0   1    N/A   7.50
225.0-235.0   4   1.79   7.97
235.0-245.0   3   1.43  12.33
245.0-255.0   4   1.09  14.20
255.0-265.0   3   2.08  19.70
265.0-275.0   7   4.32  16.23
275.0-285.0   8   3.87  16.52
285.0-295.0   3   2.85  18.23
295.0-305.0   4   4.83  21.17
305.0-315.0   4   1.94  17.45
315.0-325.0   1    N/A  13.20
325.0-335.0   2   1.20  11.20
335.0-345.0   4   2.25   9.48
345.0-355.0   2   0.15  12.85
