355.0-005.0 186   2.72  10.68
005.0-015.0 196   2.61   9.57
015.0-025.0 210   2.86   9.10
025.0-035.0 250   2.95   8.81
035.0-045.0 246   2.46   9.45
045.0-055.0 262   2.63   8.71
055.0-065.0 300   2.94   7.92
065.0-075.0 294   2.49   5.79
075.0-085.0 274   2.29   5.56
085.0-095.0 334   2.80   6.73
095.0-105.0 272   2.84   7.07
105.0-115.0 260   2.43   7.85
115.0-125.0 244   2.91   7.33
125.0-135.0 172   2.79   8.89
135.0-145.0 192   2.47   8.05
145.0-155.0 164   2.78   9.55
155.0-165.0 158   2.67  10.27
165.0-175.0 152   2.53  10.90
175.0-185.0 172   2.16   9.09
185.0-195.0 178   2.46   9.19
195.0-205.0 206   2.21   7.75
205.0-215.0 224   2.48   7.38
215.0-225.0 222   2.58   6.85
225.0-235.0 236   2.37   6.02
235.0-245.0 280   2.73   5.97
245.0-255.0 260   2.51   6.80
255.0-265.0 298   2.49   7.22
265.0-275.0 336   2.82   7.08
275.0-285.0 264   2.77   6.90
285.0-295.0 296   3.17   6.99
295.0-305.0 268   2.62   7.80
305.0-315.0 200   2.78  10.27
315.0-325.0 202   2.78  12.31
325.0-335.0 182   2.50  12.31
335.0-345.0 164   2.24  12.43
345.0-355.0 158   2.40  11.75
