355.0-005.0 146   2.39   6.45
005.0-015.0 118   2.19   4.86
015.0-025.0 168   2.25   5.53
025.0-035.0 188   2.19   4.98
035.0-045.0 156   1.90   5.35
045.0-055.0 140   1.93   5.18
055.0-065.0 180   2.30   4.56
065.0-075.0 154   2.40   4.60
075.0-085.0 128   1.91   4.15
085.0-095.0 140   2.05   4.40
095.0-105.0 156   2.25   4.83
105.0-115.0 150   1.98   3.79
115.0-125.0 158   2.37   4.76
125.0-135.0 114   1.61   4.11
135.0-145.0 128   2.09   5.35
145.0-155.0 120   2.19   4.64
155.0-165.0 128   2.10   5.30
165.0-175.0 110   2.10   5.35
175.0-185.0 136   2.51   5.13
185.0-195.0 114   2.06   4.69
195.0-205.0 154   2.63   5.37
205.0-215.0 172   2.44   5.79
215.0-225.0 156   2.49   4.95
225.0-235.0 130   2.09   4.46
235.0-245.0 170   1.71   4.56
245.0-255.0 124   2.53   6.05
255.0-265.0 142   2.77   5.56
265.0-275.0 166   2.20   5.02
275.0-285.0 130   2.22   4.23
285.0-295.0 172   2.27   4.94
295.0-305.0 168   2.37   6.38
305.0-315.0 126   2.31   6.22
315.0-325.0 130   1.86   8.02
325.0-335.0 130   2.28   8.02
335.0-345.0 132   2.22   7.68
345.0-355.0 118   2.06   7.68
