355.0-005.0 166   1.85  12.15
005.0-015.0 148   2.36  14.08
015.0-025.0 178   2.43  17.44
025.0-035.0 188   3.11  19.24
035.0-045.0 202   3.02  19.66
045.0-055.0 236   3.20  20.47
055.0-065.0 318   3.41  20.06
065.0-075.0 338   3.19  18.46
075.0-085.0 350   3.39  17.55
085.0-095.0 390   3.04  15.00
095.0-105.0 326   2.64  12.83
105.0-115.0 286   2.24  10.00
115.0-125.0 266   2.10   8.37
125.0-135.0 172   1.57   7.17
135.0-145.0 190   1.68   5.98
145.0-155.0 158   1.84   5.31
155.0-165.0 146   1.40   4.61
165.0-175.0 146   1.75   3.77
175.0-185.0 152   1.24   2.78
185.0-195.0 144   0.98   2.49
195.0-205.0 168   1.25   2.91
205.0-215.0 176   1.21   2.32
215.0-225.0 178   1.21   2.43
225.0-235.0 204   1.61   3.08
235.0-245.0 268   1.96   4.35
245.0-255.0 298   1.95   5.53
255.0-265.0 338   2.45   7.79
265.0-275.0 426   2.56   8.33
275.0-285.0 306   2.71   9.30
285.0-295.0 338   3.27  11.42
295.0-305.0 302   3.91  16.60
305.0-315.0 208   3.35  18.73
315.0-325.0 200   2.42  14.35
325.0-335.0 174   2.19  11.28
335.0-345.0 158   2.22  11.01
345.0-355.0 150   1.82  11.38
