355.0-005.0   3   1.80  11.33
005.0-015.0   4   3.18  13.38
015.0-025.0   4   2.27  18.40
025.0-035.0   1    N/A  13.10
035.0-045.0   1    N/A  18.00
045.0-055.0   2   1.30  16.70
055.0-065.0   4   2.69  17.68
065.0-075.0   2   1.10  16.40
075.0-085.0   4   2.93  18.65
085.0-095.0  10   4.42  15.72
095.0-105.0   5   3.13  12.88
105.0-115.0   5   2.10  10.30
115.0-125.0   3   1.23   9.67
125.0-135.0   2   0.95   8.45
135.0-145.0   2   2.85   7.15
145.0-155.0   4   1.39   6.53
155.0-165.0   1    N/A   6.20
165.0-175.0   3   4.25   6.47
175.0-185.0   3   1.88   3.83
185.0-195.0   4   1.05   1.85
195.0-205.0   3   0.83   1.57
205.0-215.0   2   0.35   3.65
215.0-225.0   1    N/A   3.40
225.0-235.0   1    N/A   5.50
235.0-245.0   5   3.14   5.08
245.0-255.0   2   2.70   6.90
255.0-265.0   3   0.97  11.13
265.0-275.0   6   4.46   8.72
275.0-285.0   8   2.27   8.90
285.0-295.0   5   2.59  12.04
295.0-305.0   5   3.15  15.28
305.0-315.0   2   3.95  16.75
315.0-325.0   2   1.15  14.95
325.0-335.0   3   0.80  11.63
335.0-345.0   2   0.05  12.55
345.0-355.0   3   3.60  14.07
