355.0-005.0 194   1.92   9.10
005.0-015.0 204   2.09  11.01
015.0-025.0 218   2.04  13.00
025.0-035.0 256   2.65  13.96
035.0-045.0 246   2.26  16.84
045.0-055.0 276   2.93  17.78
055.0-065.0 358   3.00  18.26
065.0-075.0 348   2.58  17.64
075.0-085.0 354   3.05  16.17
085.0-095.0 394   3.30  14.87
095.0-105.0 320   2.59  14.78
105.0-115.0 284   2.40  13.81
115.0-125.0 270   2.84  13.14
125.0-135.0 176   2.01  13.55
135.0-145.0 188   2.09  12.99
145.0-155.0 166   2.24  12.00
155.0-165.0 162   2.22  11.22
165.0-175.0 158   2.65  10.29
175.0-185.0 178   1.92   8.76
185.0-195.0 188   1.87   7.05
195.0-205.0 214   1.64   6.54
205.0-215.0 234   1.65   5.78
215.0-225.0 224   1.58   5.01
225.0-235.0 240   1.48   4.72
235.0-245.0 304   1.59   4.93
245.0-255.0 328   2.41   6.83
255.0-265.0 342   2.61   8.83
265.0-275.0 426   2.34   7.96
275.0-285.0 312   1.90   6.64
285.0-295.0 332   2.01   6.64
295.0-305.0 300   2.52   9.49
305.0-315.0 212   2.04  10.62
315.0-325.0 202   2.05   7.78
325.0-335.0 184   1.59   6.18
335.0-345.0 168   1.43   6.56
345.0-355.0 164   1.92   7.67
