355.0-005.0 194   2.07  12.64
005.0-015.0 202   2.85  16.64
015.0-025.0 216   2.61  17.16
025.0-035.0 260   3.25  18.60
035.0-045.0 248   2.92  20.20
045.0-055.0 244   3.26  19.75
055.0-065.0 320   3.30  20.29
065.0-075.0 278   2.74  19.00
075.0-085.0 290   2.80  17.81
085.0-095.0 324   2.82  16.15
095.0-105.0 254   2.12  15.20
105.0-115.0 264   2.48  14.59
115.0-125.0 256   2.46  13.43
125.0-135.0 170   2.06  14.24
135.0-145.0 198   2.25  13.70
145.0-155.0 168   2.28  13.80
155.0-165.0 166   2.65  12.40
165.0-175.0 162   2.38  11.98
175.0-185.0 178   2.16  10.22
185.0-195.0 186   2.32   8.75
195.0-205.0 212   2.08   7.33
205.0-215.0 234   2.01   7.24
215.0-225.0 226   2.04   5.12
225.0-235.0 224   1.94   4.83
235.0-245.0 284   1.69   3.78
245.0-255.0 276   1.42   2.66
255.0-265.0 284   1.66   2.88
265.0-275.0 354   1.60   3.01
275.0-285.0 248   1.55   3.30
285.0-295.0 270   1.59   3.65
295.0-305.0 278   1.73   4.51
305.0-315.0 208   1.79   5.29
315.0-325.0 204   2.13   8.00
325.0-335.0 186   2.43  10.89
335.0-345.0 172   2.76  11.98
345.0-355.0 170   2.24  12.45
