355.0-005.0 188   1.76   6.72
005.0-015.0 196   1.86   8.01
015.0-025.0 206   1.91   9.76
025.0-035.0 250   2.50  11.68
035.0-045.0 240   2.15  14.35
045.0-055.0 250   2.32  15.62
055.0-065.0 344   2.67  16.09
065.0-075.0 338   2.25  15.11
075.0-085.0 346   2.75  14.25
085.0-095.0 386   2.70  13.05
095.0-105.0 320   2.26  12.43
105.0-115.0 282   2.08  11.72
115.0-125.0 272   2.32  10.91
125.0-135.0 174   1.64  11.23
135.0-145.0 186   1.81  10.51
145.0-155.0 158   2.03   9.62
155.0-165.0 154   1.95   8.45
165.0-175.0 158   2.07   7.75
175.0-185.0 172   1.71   6.62
185.0-195.0 180   1.79   5.08
195.0-205.0 202   1.48   4.62
205.0-215.0 226   1.32   4.03
215.0-225.0 222   1.29   3.03
225.0-235.0 228   1.32   3.31
235.0-245.0 278   1.45   3.76
245.0-255.0 322   1.96   4.89
255.0-265.0 332   2.05   6.87
265.0-275.0 418   2.02   6.15
275.0-285.0 304   1.72   5.27
285.0-295.0 332   1.83   5.12
295.0-305.0 300   2.31   7.66
305.0-315.0 216   1.80   8.67
315.0-325.0 200   1.78   5.94
325.0-335.0 170   1.43   4.54
335.0-345.0 162   1.36   4.70
345.0-355.0 164   1.79   5.36
