355.0-005.0 156   2.06   6.31
005.0-015.0 140   1.98   5.97
015.0-025.0 140   1.91   4.80
025.0-035.0 190   1.92   5.11
035.0-045.0 182   2.20   5.55
045.0-055.0 208   2.13   6.33
055.0-065.0 268   2.16   6.47
065.0-075.0 276   2.19   5.56
075.0-085.0 284   2.03   4.23
085.0-095.0 294   1.95   4.17
095.0-105.0 222   1.61   4.50
105.0-115.0 218   1.69   3.33
115.0-125.0 218   1.70   3.99
125.0-135.0 148   1.87   4.35
135.0-145.0 170   1.99   5.59
145.0-155.0 142   2.07   7.17
155.0-165.0 148   2.01   6.66
165.0-175.0 128   1.73   5.86
175.0-185.0 144   1.84   5.41
185.0-195.0 124   1.27   4.76
195.0-205.0 140   1.42   3.36
205.0-215.0 170   1.72   3.97
215.0-225.0 156   1.82   3.73
225.0-235.0 196   1.45   3.70
235.0-245.0 226   1.90   3.85
245.0-255.0 272   1.92   4.75
255.0-265.0 270   2.36   6.28
265.0-275.0 316   2.18   6.20
275.0-285.0 234   2.13   6.56
285.0-295.0 236   2.24   6.03
295.0-305.0 238   2.30   7.21
305.0-315.0 174   2.00   7.02
315.0-325.0 174   2.07   5.84
325.0-335.0 154   1.82   5.61
335.0-345.0 158   2.21   5.07
345.0-355.0 134   2.17   6.00
