355.0-005.0 182   1.79   8.55
005.0-015.0 186   2.21   9.19
015.0-025.0 212   2.23  11.23
025.0-035.0 252   2.92  11.21
035.0-045.0 246   2.21  14.38
045.0-055.0 272   2.95  15.19
055.0-065.0 354   2.95  15.42
065.0-075.0 352   2.62  14.70
075.0-085.0 350   3.35  13.43
085.0-095.0 392   3.01  11.69
095.0-105.0 318   2.50  10.32
105.0-115.0 276   2.10   8.40
115.0-125.0 258   1.92   7.30
125.0-135.0 168   1.21   7.36
135.0-145.0 192   2.05   6.13
145.0-155.0 156   1.45   5.72
155.0-165.0 150   1.55   5.72
165.0-175.0 142   1.60   5.72
175.0-185.0 168   1.65   4.50
185.0-195.0 172   1.61   4.06
195.0-205.0 206   1.54   4.65
205.0-215.0 226   1.74   4.40
215.0-225.0 224   1.53   4.74
225.0-235.0 242   1.66   5.46
235.0-245.0 302   2.00   6.19
245.0-255.0 326   2.95   9.51
255.0-265.0 342   3.42  12.12
265.0-275.0 424   2.91  11.14
275.0-285.0 306   2.26   9.61
285.0-295.0 328   2.39   9.61
295.0-305.0 296   2.95  13.03
305.0-315.0 198   2.44  14.09
315.0-325.0 204   2.29  10.42
325.0-335.0 174   1.83   7.55
335.0-345.0 158   1.75   6.87
345.0-355.0 146   2.09   7.28
