355.0-005.0   2   1.40  12.90
005.0-015.0   3   3.13  14.33
015.0-025.0   2   4.25  14.95
025.0-035.0   2   1.15  21.05
035.0-045.0   3   0.54  16.73
045.0-055.0   1    N/A  24.00
055.0-065.0   2   1.60  27.10
065.0-075.0   2   2.15  23.95
075.0-085.0   3   0.97  15.33
085.0-095.0   4   4.07  23.28
095.0-105.0   9   1.80  19.41
105.0-115.0   6   2.48  15.55
115.0-125.0   8   3.52  16.19
125.0-135.0   2   2.25  18.05
135.0-145.0   5   1.63  18.10
145.0-155.0   2   2.05  21.05
155.0-165.0   7   2.88  19.14
165.0-175.0   5   2.59  15.00
175.0-185.0   1    N/A   9.10
185.0-195.0   4   2.05   7.15
195.0-205.0   2   1.05   5.65
205.0-215.0   1    N/A   3.50
215.0-225.0   4   0.82   6.88
225.0-235.0   1    N/A   1.90
235.0-245.0   1    N/A   7.40
245.0-255.0   2   0.40   6.50
255.0-265.0   3   1.48   7.87
265.0-275.0   2   0.70   5.60
275.0-285.0   5   2.54   9.10
285.0-295.0  11   3.39   8.85
295.0-305.0   6   5.91  13.15
305.0-315.0   6   1.19  19.05
315.0-325.0   3   0.97  14.43
325.0-335.0   3   2.01  11.23
335.0-345.0   8   1.35   9.71
345.0-355.0   5   2.31   9.98
