355.0-005.0 194   1.83  11.68
005.0-015.0 204   2.52  14.10
015.0-025.0 216   2.36  16.17
025.0-035.0 260   3.21  17.84
035.0-045.0 260   2.77  20.14
045.0-055.0 268   3.50  21.80
055.0-065.0 358   3.63  22.57
065.0-075.0 360   3.20  21.95
075.0-085.0 358   3.31  21.04
085.0-095.0 396   3.58  19.29
095.0-105.0 330   2.64  18.20
105.0-115.0 292   2.18  17.07
115.0-125.0 270   2.41  16.43
125.0-135.0 174   2.00  16.95
135.0-145.0 198   2.54  16.42
145.0-155.0 168   2.68  15.85
155.0-165.0 166   2.65  14.35
165.0-175.0 162   2.54  13.95
175.0-185.0 178   2.07  11.61
185.0-195.0 188   1.86   9.72
195.0-205.0 212   1.75   8.36
205.0-215.0 230   1.90   7.40
215.0-225.0 238   1.94   5.05
225.0-235.0 248   1.75   4.66
235.0-245.0 298   1.86   4.74
245.0-255.0 330   1.60   4.72
255.0-265.0 352   2.11   5.84
265.0-275.0 430   1.89   6.35
275.0-285.0 314   2.06   7.62
285.0-295.0 342   2.59   9.29
295.0-305.0 306   3.27  14.10
305.0-315.0 212   2.41  16.33
315.0-325.0 208   2.20  11.71
325.0-335.0 186   1.56   9.13
335.0-345.0 172   1.81   9.17
345.0-355.0 170   1.58  10.15
