355.0-005.0 186   2.19  13.58
005.0-015.0 196   2.65  17.05
015.0-025.0 208   2.81  18.61
025.0-035.0 252   3.40  19.90
035.0-045.0 256   3.14  21.61
045.0-055.0 276   3.55  22.51
055.0-065.0 364   3.60  21.98
065.0-075.0 366   3.37  20.50
075.0-085.0 358   3.40  19.20
085.0-095.0 396   3.53  16.72
095.0-105.0 330   2.55  14.32
105.0-115.0 292   2.46  11.72
115.0-125.0 270   2.42   9.94
125.0-135.0 176   1.45   9.56
135.0-145.0 198   2.01   8.01
145.0-155.0 168   1.52   6.98
155.0-165.0 162   1.68   6.32
165.0-175.0 150   1.79   6.19
175.0-185.0 170   1.64   5.33
185.0-195.0 182   1.60   4.38
195.0-205.0 202   1.42   4.82
205.0-215.0 224   1.60   4.67
215.0-225.0 236   1.78   5.18
225.0-235.0 240   1.75   6.29
235.0-245.0 310   2.18   7.35
245.0-255.0 338   2.85  10.64
255.0-265.0 356   3.61  13.83
265.0-275.0 430   2.93  13.93
275.0-285.0 314   2.19  12.75
285.0-295.0 342   2.43  12.80
295.0-305.0 306   3.36  16.35
305.0-315.0 214   2.97  18.38
315.0-325.0 208   2.71  14.11
325.0-335.0 186   1.92  11.17
335.0-345.0 170   1.82  10.91
345.0-355.0 156   2.07  12.02
