355.0-005.0 186   1.59   5.33
005.0-015.0 192   1.45   4.34
015.0-025.0 206   1.88   5.55
025.0-035.0 260   1.69   6.39
035.0-045.0 254   2.02   6.31
045.0-055.0 264   2.06   6.00
055.0-065.0 344   2.12   4.85
065.0-075.0 334   1.68   3.93
075.0-085.0 330   1.54   3.87
085.0-095.0 356   2.04   4.20
095.0-105.0 290   1.81   4.23
105.0-115.0 270   1.99   4.29
115.0-125.0 244   1.75   4.65
125.0-135.0 160   1.42   5.07
135.0-145.0 180   1.80   5.61
145.0-155.0 158   1.64   6.05
155.0-165.0 148   1.78   5.63
165.0-175.0 146   2.12   5.67
175.0-185.0 170   1.57   4.95
185.0-195.0 176   1.57   5.77
195.0-205.0 204   1.58   5.91
205.0-215.0 228   1.85   6.44
215.0-225.0 240   2.12   5.68
225.0-235.0 224   2.45   6.43
235.0-245.0 304   2.19   6.47
245.0-255.0 316   2.61   8.58
255.0-265.0 324   2.93  11.35
265.0-275.0 396   2.79  10.57
275.0-285.0 274   2.21   8.21
285.0-295.0 304   2.21   7.69
295.0-305.0 284   2.06   8.33
305.0-315.0 194   2.14   8.99
315.0-325.0 188   2.22   7.65
325.0-335.0 170   1.87   6.25
335.0-345.0 158   1.65   5.59
345.0-355.0 148   1.79   5.64
