355.0-005.0 164   1.70   5.38
005.0-015.0 170   1.80   5.43
015.0-025.0 178   1.87   5.21
025.0-035.0 226   1.94   5.45
035.0-045.0 214   1.71   5.24
045.0-055.0 226   1.83   4.91
055.0-065.0 302   1.96   4.89
065.0-075.0 316   1.75   3.71
075.0-085.0 300   1.40   3.85
085.0-095.0 338   1.79   4.01
095.0-105.0 272   1.77   4.44
105.0-115.0 252   2.17   4.80
115.0-125.0 244   1.83   5.45
125.0-135.0 168   1.89   6.62
135.0-145.0 194   1.91   7.32
145.0-155.0 164   1.49   7.51
155.0-165.0 158   1.72   7.00
165.0-175.0 142   1.59   5.74
175.0-185.0 152   1.79   4.61
185.0-195.0 162   1.88   4.62
195.0-205.0 170   1.62   4.07
205.0-215.0 198   1.57   4.00
215.0-225.0 200   1.59   3.47
225.0-235.0 206   1.62   3.93
235.0-245.0 252   1.70   4.44
245.0-255.0 290   2.20   6.05
255.0-265.0 298   2.33   7.52
265.0-275.0 378   2.40   7.43
275.0-285.0 248   2.25   6.04
285.0-295.0 286   2.01   5.68
295.0-305.0 272   1.80   5.93
305.0-315.0 204   2.15   7.15
315.0-325.0 202   1.67   6.97
325.0-335.0 182   1.85   6.86
335.0-345.0 164   1.73   6.84
345.0-355.0 152   2.04   6.58
