355.0-005.0 162   2.35   8.20
005.0-015.0 152   2.47   7.19
015.0-025.0 146   2.27   6.52
025.0-035.0 162   2.48   5.86
035.0-045.0 158   2.33   6.24
045.0-055.0 158   2.41   5.12
055.0-065.0 208   2.49   5.68
065.0-075.0 182   1.92   4.03
075.0-085.0 190   2.07   4.41
085.0-095.0 244   2.30   4.47
095.0-105.0 196   2.28   5.53
105.0-115.0 216   2.66   5.72
115.0-125.0 192   2.34   5.25
125.0-135.0 154   2.50   6.02
135.0-145.0 180   2.65   6.96
145.0-155.0 156   2.33   7.26
155.0-165.0 156   2.55   8.34
165.0-175.0 126   1.54   8.18
175.0-185.0 154   3.22   6.91
185.0-195.0 142   2.47   6.20
195.0-205.0 140   2.20   4.87
205.0-215.0 142   2.31   5.23
215.0-225.0 146   2.14   4.51
225.0-235.0 142   1.86   4.88
235.0-245.0 202   2.24   5.12
245.0-255.0 170   2.35   5.19
255.0-265.0 178   2.37   5.29
265.0-275.0 242   2.42   4.64
275.0-285.0 182   2.23   5.51
285.0-295.0 242   2.61   5.15
295.0-305.0 214   2.22   6.30
305.0-315.0 170   2.62   7.73
315.0-325.0 192   2.41   8.53
325.0-335.0 172   2.29  10.30
335.0-345.0 164   2.73   9.77
345.0-355.0 132   2.83   9.69
