355.0-005.0   4   3.51   7.42
005.0-015.0   7   3.54   6.96
015.0-025.0   1    N/A   4.60
025.0-035.0   3   4.92   8.33
035.0-045.0   2   2.60   4.30
045.0-055.0   2   1.55  10.05
055.0-065.0   4   1.49   2.40
065.0-075.0   1    N/A  13.80
075.0-085.0   1    N/A   5.00
085.0-095.0 N/A    N/A    N/A
095.0-105.0   1    N/A   6.60
105.0-115.0   3   4.33   8.67
115.0-125.0 N/A    N/A    N/A
125.0-135.0   4   1.68   4.22
135.0-145.0   5   2.86   5.20
145.0-155.0   4   2.34   4.55
155.0-165.0   5   2.84   6.44
165.0-175.0   1    N/A   4.80
175.0-185.0   4   1.80   5.60
185.0-195.0   6   0.85   2.72
195.0-205.0   2   0.35   1.65
205.0-215.0   3   2.50   4.73
215.0-225.0   1    N/A   1.10
225.0-235.0   2   1.00   7.60
235.0-245.0   3   4.33   6.73
245.0-255.0   3   2.30   4.77
255.0-265.0   1    N/A   3.70
265.0-275.0 N/A    N/A    N/A
275.0-285.0   1    N/A   8.70
285.0-295.0   1    N/A   2.80
295.0-305.0   2   2.15   3.05
305.0-315.0   3   5.08   9.80
315.0-325.0   4   3.94  10.38
325.0-335.0   6   1.56  11.67
335.0-345.0   5   3.44  10.80
345.0-355.0   1    N/A   7.10
