355.0-005.0 170   2.22  14.10
005.0-015.0 176   2.67  17.81
015.0-025.0 196   3.00  19.03
025.0-035.0 236   3.36  20.75
035.0-045.0 260   3.15  21.87
045.0-055.0 260   3.38  22.31
055.0-065.0 362   3.70  21.88
065.0-075.0 366   3.28  20.07
075.0-085.0 358   3.19  18.96
085.0-095.0 396   3.17  16.23
095.0-105.0 330   2.45  13.47
105.0-115.0 292   2.33  11.04
115.0-125.0 268   2.16   9.47
125.0-135.0 176   1.72   8.47
135.0-145.0 198   1.81   7.04
145.0-155.0 162   1.55   6.12
155.0-165.0 156   1.39   5.26
165.0-175.0 150   1.57   5.01
175.0-185.0 154   1.34   4.10
185.0-195.0 166   1.24   3.74
195.0-205.0 186   1.17   3.17
205.0-215.0 208   1.37   3.29
215.0-225.0 238   1.59   3.66
225.0-235.0 236   1.86   4.49
235.0-245.0 300   1.92   5.92
245.0-255.0 336   2.43   8.09
255.0-265.0 356   3.29  11.29
265.0-275.0 430   2.90  11.90
275.0-285.0 314   2.34  11.63
285.0-295.0 342   2.58  11.54
295.0-305.0 304   3.18  15.47
305.0-315.0 214   3.06  17.57
315.0-325.0 208   2.42  13.46
325.0-335.0 182   1.75  11.05
335.0-345.0 160   1.70  10.81
345.0-355.0 158   2.17  12.13
