355.0-005.0   9   3.38  15.72
005.0-015.0   6   2.17  18.77
015.0-025.0   5   2.49  18.52
025.0-035.0   2   1.25  27.05
035.0-045.0   1    N/A  24.80
045.0-055.0   5   5.49  22.24
055.0-065.0   2   6.20  23.40
065.0-075.0   1    N/A  21.60
075.0-085.0   4   6.16  18.15
085.0-095.0   2   6.05  28.05
095.0-105.0   1    N/A  22.80
105.0-115.0   8   2.57  17.31
115.0-125.0   6   3.00  16.82
125.0-135.0   5   3.11  12.50
135.0-145.0   5   1.66  12.56
145.0-155.0   1    N/A  14.70
155.0-165.0   3   2.09  14.07
165.0-175.0   3   4.61   8.23
175.0-185.0   8   2.12   5.74
185.0-195.0   6   1.42   5.57
195.0-205.0   4   1.52   4.80
205.0-215.0   3   1.17   6.43
215.0-225.0   1    N/A  11.10
225.0-235.0   4   2.59   9.30
235.0-245.0   2   1.80  13.00
245.0-255.0   2   3.40  14.90
255.0-265.0   3   3.16  12.90
265.0-275.0   1    N/A  14.40
275.0-285.0   3   0.78  16.23
285.0-295.0   6   4.71  14.37
295.0-305.0   8   4.43  21.21
305.0-315.0   3   3.92  14.23
315.0-325.0   7   6.19  18.07
325.0-335.0   1    N/A  19.30
335.0-345.0   3   2.07  14.93
345.0-355.0   2   1.45  13.95
