355.0-005.0   5   3.18  13.60
005.0-015.0   2   2.05  17.75
015.0-025.0   7   3.90  19.61
025.0-035.0   1    N/A  31.20
035.0-045.0   3   2.78  22.23
045.0-055.0   3   2.02  22.93
055.0-065.0   7   6.17  24.80
065.0-075.0   5   6.12  27.12
075.0-085.0   9   5.21  24.12
085.0-095.0   6   5.17  19.03
095.0-105.0   3   3.31  19.97
105.0-115.0   1    N/A  12.50
115.0-125.0   4   4.42  15.00
125.0-135.0   1    N/A  17.80
135.0-145.0   2   0.50  16.30
145.0-155.0   4   2.00   8.97
155.0-165.0   1    N/A   6.90
165.0-175.0   3   1.55   6.83
175.0-185.0   5   1.98   6.58
185.0-195.0   2   1.50   6.40
195.0-205.0   5   2.07   7.50
205.0-215.0   3   0.33   6.73
215.0-225.0   2   1.45   7.45
225.0-235.0   3   1.13   6.37
235.0-245.0   7   2.32   8.91
245.0-255.0   3   2.28   8.77
255.0-265.0   7   2.75  17.16
265.0-275.0  10   4.93  17.92
275.0-285.0   3   1.15  18.90
285.0-295.0   2   1.45  12.65
295.0-305.0   3   3.47  16.87
305.0-315.0   2   1.10  25.20
315.0-325.0   2   1.20  13.90
325.0-335.0   4   2.01  11.25
335.0-345.0   1    N/A  15.20
345.0-355.0   3   3.98  13.83
