355.0-005.0   5   0.98  12.34
005.0-015.0   2   3.10  15.60
015.0-025.0   4   1.36  17.85
025.0-035.0   5   6.61  17.92
035.0-045.0   5   6.11  24.28
045.0-055.0   4   4.20  23.17
055.0-065.0   2   4.45  27.65
065.0-075.0   7   3.55  24.96
075.0-085.0   8   6.69  19.57
085.0-095.0   5   3.60  14.84
095.0-105.0   4   0.86  16.75
105.0-115.0   2   0.25  17.65
115.0-125.0   3   3.97  14.13
125.0-135.0   3   1.10  14.03
135.0-145.0   1    N/A  14.90
145.0-155.0   4   3.25  13.28
155.0-165.0   3   1.00  10.00
165.0-175.0   1    N/A   9.40
175.0-185.0   5   2.49   7.12
185.0-195.0   2   1.45   4.55
195.0-205.0   4   2.49   6.12
205.0-215.0   4   0.84   5.45
215.0-225.0   5   2.02   7.06
225.0-235.0   3   1.07   7.13
235.0-245.0   3   0.66   6.03
245.0-255.0   6   2.85  11.03
255.0-265.0   5   3.78  14.94
265.0-275.0   9   3.28  14.36
275.0-285.0   4   3.48  13.43
285.0-295.0   2   1.55  20.15
295.0-305.0   2   6.55  20.25
305.0-315.0   3   3.26  28.83
315.0-325.0   2   5.45  24.35
325.0-335.0   4   1.62  12.80
335.0-345.0   3   3.46  10.57
345.0-355.0   2   1.70  13.70
