355.0-005.0   4   4.51  15.78
005.0-015.0   4   3.05  16.77
015.0-025.0   4   5.09  21.35
025.0-035.0   4   6.88  23.15
035.0-045.0   2   0.20  21.10
045.0-055.0   4   4.80  24.45
055.0-065.0   4   8.51  28.45
065.0-075.0   3   2.73  24.10
075.0-085.0   7   6.34  26.10
085.0-095.0   8   2.88  19.36
095.0-105.0   6   4.34  14.55
105.0-115.0   3   2.58  14.60
115.0-125.0   2   4.45  13.05
125.0-135.0   3   0.86  15.00
135.0-145.0   1    N/A  14.20
145.0-155.0   1    N/A  11.90
155.0-165.0   5   1.60   8.88
165.0-175.0   4   0.52   4.53
175.0-185.0   3   1.61   7.03
185.0-195.0   3   0.12   4.97
195.0-205.0   4   1.32   4.53
205.0-215.0   4   2.12   6.48
215.0-225.0   2   2.50   4.60
225.0-235.0   4   1.59   7.28
235.0-245.0   3   1.30   8.40
245.0-255.0   4   4.51  12.18
255.0-265.0   4   2.22  12.85
265.0-275.0   9   2.47  16.07
275.0-285.0   6   3.08  12.47
285.0-295.0   6   3.23  14.63
295.0-305.0   1    N/A  13.70
305.0-315.0   3   4.50  21.60
315.0-325.0   2   0.65  18.85
325.0-335.0   1    N/A   8.10
335.0-345.0   5   2.31  10.32
345.0-355.0   3   1.42  13.47
