355.0-005.0   4   2.95  14.32
005.0-015.0   2   0.15  14.35
015.0-025.0   4   2.53  18.15
025.0-035.0   8   3.98  19.17
035.0-045.0   1    N/A  26.70
045.0-055.0   5   4.03  23.56
055.0-065.0   4   7.59  25.53
065.0-075.0   3   3.07  20.23
075.0-085.0   3   1.01  30.53
085.0-095.0   9   4.77  21.62
095.0-105.0   6   4.27  17.80
105.0-115.0   3   3.75  18.27
115.0-125.0   5   2.82  12.58
125.0-135.0   3   1.14  11.53
135.0-145.0   1    N/A  16.90
145.0-155.0   1    N/A  10.20
155.0-165.0   4   3.94  12.05
165.0-175.0   2   0.65  10.95
175.0-185.0   4   2.36   6.05
185.0-195.0   2   0.10   6.40
195.0-205.0   4   1.75   6.40
205.0-215.0   8   1.12   6.41
215.0-225.0   1    N/A   6.30
225.0-235.0   4   1.98   6.73
235.0-245.0   3   2.41   7.80
245.0-255.0   4   3.39  11.55
255.0-265.0   3   3.72  18.67
265.0-275.0   7   3.11  15.31
275.0-285.0   8   2.06  14.83
285.0-295.0   3   3.01  12.57
295.0-305.0   4   3.28  22.67
305.0-315.0   4   5.30  21.48
315.0-325.0   1    N/A  17.20
325.0-335.0   2   0.10  13.40
335.0-345.0   4   3.37  12.95
345.0-355.0   2   3.25  10.75
