355.0-005.0   7   3.89  14.29
005.0-015.0   5   3.17  18.62
015.0-025.0   3   2.22  22.17
025.0-035.0   2   0.35  20.55
035.0-045.0   5   5.48  20.48
045.0-055.0   1    N/A  30.60
055.0-065.0   4   6.97  21.00
065.0-075.0   3   6.00  21.87
075.0-085.0   3   2.85  20.83
085.0-095.0   3   6.98  27.23
095.0-105.0   9   3.78  20.70
105.0-115.0   6   2.15  14.93
115.0-125.0   3   3.51  16.97
125.0-135.0   4   2.04  14.12
135.0-145.0   2   0.40  13.30
145.0-155.0   3   1.07  11.43
155.0-165.0   3   1.37  11.97
165.0-175.0   3   0.56   7.43
175.0-185.0   6   1.83   6.70
185.0-195.0   4   0.54   5.72
195.0-205.0   4   1.65   4.35
205.0-215.0   2   2.85   7.25
215.0-225.0   5   0.92   5.34
225.0-235.0   1    N/A  11.40
235.0-245.0   3   0.97   7.87
245.0-255.0   3   3.13  15.80
255.0-265.0   3   3.22  10.13
265.0-275.0   3   2.32  15.17
275.0-285.0   4   3.98  14.82
285.0-295.0  10   3.27  14.67
295.0-305.0   5   3.78  21.92
305.0-315.0   4   4.23  23.18
315.0-325.0   1    N/A  18.20
325.0-335.0   4   1.40  13.15
335.0-345.0   2   1.55  18.25
345.0-355.0   3   2.42  14.80
