355.0-005.0   4   4.09  14.62
005.0-015.0   1    N/A  20.80
015.0-025.0   2   4.95  16.95
025.0-035.0   3   0.59  24.67
035.0-045.0   1    N/A  19.10
045.0-055.0   2   2.90  21.60
055.0-065.0   5   4.88  20.62
065.0-075.0   3   8.84  24.17
075.0-085.0   5   4.01  27.86
085.0-095.0   9   3.63  21.80
095.0-105.0   7   3.83  16.54
105.0-115.0   6   3.77  16.17
115.0-125.0   5   3.14  14.34
125.0-135.0   3   0.39  14.37
135.0-145.0   3   2.08  16.07
145.0-155.0   4   1.95  10.95
155.0-165.0   4   1.83   9.25
165.0-175.0   1    N/A   7.80
175.0-185.0   4   1.60   4.58
185.0-195.0   1    N/A   4.20
195.0-205.0   2   3.45   7.05
205.0-215.0   1    N/A   8.10
215.0-225.0   3   1.11   8.27
225.0-235.0   2   0.70  11.80
235.0-245.0   3   2.86  12.80
245.0-255.0   4   3.54  12.80
255.0-265.0   4   5.55  16.68
265.0-275.0   5   1.25  15.96
275.0-285.0   9   2.73  13.31
285.0-295.0   7   1.18  13.11
295.0-305.0   8   5.40  19.14
305.0-315.0   2   3.75  21.45
315.0-325.0   4   4.64  16.75
325.0-335.0   4   3.79  15.30
335.0-345.0   3   1.37  12.53
345.0-355.0   2   1.50  17.10
