355.0-005.0 192   2.03   9.41
005.0-015.0 194   2.37  12.90
015.0-025.0 208   2.12  13.49
025.0-035.0 252   2.78  14.67
035.0-045.0 244   2.50  16.14
045.0-055.0 224   2.77  16.09
055.0-065.0 286   2.56  16.56
065.0-075.0 268   2.47  15.41
075.0-085.0 272   2.30  14.09
085.0-095.0 290   2.38  12.90
095.0-105.0 250   2.20  12.53
105.0-115.0 212   2.13  12.10
115.0-125.0 250   2.34  11.40
125.0-135.0 174   1.96  11.92
135.0-145.0 192   2.03  11.96
145.0-155.0 168   2.03  11.65
155.0-165.0 166   2.48  10.45
165.0-175.0 158   2.31   9.90
175.0-185.0 176   2.37   8.68
185.0-195.0 182   2.54   6.82
195.0-205.0 204   1.75   5.28
205.0-215.0 222   1.73   5.69
215.0-225.0 228   1.72   3.76
225.0-235.0 212   1.56   3.62
235.0-245.0 260   1.39   2.55
245.0-255.0 252   1.21   2.19
255.0-265.0 260   1.27   2.36
265.0-275.0 332   1.22   2.32
275.0-285.0 220   1.21   2.41
285.0-295.0 256   1.38   2.53
295.0-305.0 250   1.60   2.94
305.0-315.0 202   1.29   3.72
315.0-325.0 202   2.25   5.81
325.0-335.0 184   2.42   8.48
335.0-345.0 172   2.45   9.01
345.0-355.0 166   2.10   8.94
