355.0-005.0   4   0.65  10.70
005.0-015.0   5   2.52  10.08
015.0-025.0   5   2.32  14.00
025.0-035.0   4   3.33  13.95
035.0-045.0   7   1.49  18.91
045.0-055.0   4   2.03  16.65
055.0-065.0   5   1.86  15.10
065.0-075.0   7   3.44  14.31
075.0-085.0   2   2.25  11.85
085.0-095.0   1    N/A  13.20
095.0-105.0   1    N/A  17.00
105.0-115.0   2   1.45  12.25
115.0-125.0   1    N/A  15.40
125.0-135.0   3   2.25  20.07
135.0-145.0   3   1.55  17.03
145.0-155.0   3   1.68  14.13
155.0-165.0   4   2.76  11.70
165.0-175.0   3   1.56  11.50
175.0-185.0   4   2.07   8.32
185.0-195.0   5   3.07   5.96
195.0-205.0   5   2.08   6.84
205.0-215.0   4   2.81   6.37
215.0-225.0   5   1.06   1.66
225.0-235.0   3   1.23   2.27
235.0-245.0   7   1.29   1.81
245.0-255.0   4   0.58   1.38
255.0-265.0   4   0.86   1.12
265.0-275.0   2   1.05   2.05
275.0-285.0   2   0.10   1.70
285.0-295.0   2   1.70   2.40
295.0-305.0   1    N/A   4.00
305.0-315.0   1    N/A   3.90
315.0-325.0   3   2.96   3.37
325.0-335.0   5   4.05  10.18
335.0-345.0   3   2.15   8.03
345.0-355.0   4   2.25   7.25
