355.0-005.0 152   1.61   4.99
005.0-015.0 144   1.86   4.80
015.0-025.0 164   2.08   4.50
025.0-035.0 228   1.82   5.65
035.0-045.0 200   2.29   5.89
045.0-055.0 206   2.02   5.29
055.0-065.0 250   1.93   4.38
065.0-075.0 222   1.90   4.04
075.0-085.0 228   1.74   3.47
085.0-095.0 238   1.54   3.56
095.0-105.0 184   1.69   3.74
105.0-115.0 212   1.54   3.29
115.0-125.0 220   1.86   4.03
125.0-135.0 150   1.85   3.83
135.0-145.0 138   1.68   3.68
145.0-155.0 126   1.54   4.38
155.0-165.0 136   1.33   3.99
165.0-175.0 130   1.90   4.04
175.0-185.0 138   1.78   4.96
185.0-195.0 140   1.53   3.89
195.0-205.0 152   1.76   3.85
205.0-215.0 204   1.71   4.46
215.0-225.0 198   1.89   3.78
225.0-235.0 178   1.79   3.80
235.0-245.0 210   1.59   3.80
245.0-255.0 224   1.84   3.93
255.0-265.0 222   1.93   4.11
265.0-275.0 264   2.06   4.71
275.0-285.0 188   1.97   5.07
285.0-295.0 208   2.24   6.66
295.0-305.0 240   2.45   8.08
305.0-315.0 182   2.01   8.50
315.0-325.0 144   1.86   6.80
325.0-335.0 146   2.06   4.89
335.0-345.0 138   1.91   4.24
345.0-355.0 136   1.81   4.97
